model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,n_samples,feature_dim,elapsed_s,f1_fail_mean,f1_pass_mean,prec_fail_mean,prec_pass_mean,rec_fail_mean,rec_pass_mean,f1_fail_std,f1_pass_std,_macro_f1_folds
jina-v5-small,C2a,javascript,nominal,none,0.7029979798261297,0.010668262090560954,0.8402633388055673,0.0063902689762360505,0.16977024143571712,0.007552456006028649,0.40883963728452244,0.021169209528490326,6338,1024,2.9,0.8973670847925794,0.5086288748596797,0.9263904158602145,0.4427771118305003,0.8701665979846827,0.5982749698119717,0.004964664010553659,0.017604687320698007,"[0.6933300241325229, 0.709619284370115, 0.7206433135051773, 0.6983282271760411, 0.6930690499467915]"
jina-v5-small,C2a,html_css,nominal,none,0.7781429260195429,0.013904711353536582,0.8494836002405822,0.009971521904679951,0.15478215511939825,0.010977652498280296,0.5572084789633702,0.02774323913888291,6338,1024,2.3,0.9000846551528356,0.6562011968862504,0.9211420326179829,0.6098240270965911,0.8801498483677233,0.711787072243346,0.007582217607328604,0.021195391141233977,"[0.781341610622521, 0.7659882661039485, 0.7996412859372445, 0.7602980034771256, 0.7834454639568753]"
jina-v5-small,C2b,react,nominal,concat,0.7404203632940413,0.008315373707616017,0.7680276103849276,0.007615409507543816,0.23351081443784097,0.007928154030246675,0.48109976499887647,0.01662580764355416,6338,2048,3.9,0.8226451752324155,0.6581955513556671,0.8347117162975636,0.6406819224825636,0.8110117477622312,0.6769596199524941,0.006578560730267828,0.01076406208753803,"[0.741067037848921, 0.7457291762910341, 0.7264482582179751, 0.7377289437949193, 0.7511284003173571]"
jina-v5-small,C2b,react,nominal,average,0.7352485551133008,0.011102942943865927,0.7603398735940136,0.010425125103523758,0.2436088128891866,0.010906633387279218,0.47223455714573603,0.021905450666911526,6338,1024,1.6,0.8099803992594786,0.6605167109671228,0.8452656743395819,0.615171119172507,0.7777021388239957,0.7135391923990498,0.009555952047275816,0.013741922899699133,"[0.7202564598628096, 0.7266407833604647, 0.7524726704841228, 0.7379241806109077, 0.7389486812481989]"
jina-v5-small,C2b,javascript,nominal,concat,0.6903349235808263,0.01310027303244755,0.8391134365073194,0.007267036205351435,0.1663010813192942,0.008479158359573568,0.381567845292206,0.026136362603731977,6338,2048,3.2,0.9010082835858964,0.4796615635757561,0.9151620637944224,0.44446564858685084,0.8873667327267659,0.5220573860042551,0.005453562660085984,0.022218747844355576,"[0.6865844996064427, 0.6870605001998714, 0.7153044617315749, 0.6764222118088098, 0.6863029445574321]"
jina-v5-small,C2b,javascript,nominal,average,0.6474110522102366,0.020740514342838422,0.8054829382836379,0.011870506153230171,0.21048005796249866,0.013316099592553192,0.30083687535035974,0.040932900061665216,6338,1024,2.1,0.8712411636920688,0.42358094072840463,0.910999038911009,0.3545602542894965,0.8348429690452293,0.5263182105686849,0.008390489648014383,0.03354678588707249,"[0.6538993766583301, 0.6430937423513094, 0.6839825751863953, 0.6270056760420197, 0.6290738908131288]"
jina-v5-small,C2b,html_css,nominal,concat,0.7680524331551805,0.014248517806359015,0.8450685822220058,0.008813595011850634,0.15715045102691722,0.008915838702269,0.536540676886746,0.028811909427739996,6338,2048,2.8,0.8996962763156053,0.6364085899947557,0.9104060971815373,0.6126799093863362,0.8895060553804681,0.6646387832699621,0.0058808854343196815,0.024392752626709265,"[0.7908853581854929, 0.7684373539036933, 0.7739639371400435, 0.7493401516877585, 0.7576353648589145]"
jina-v5-small,C2b,html_css,nominal,average,0.7365262341060174,0.015093283111103632,0.819141974569059,0.010908764993203564,0.1877585344052744,0.01185971058099305,0.47489159122216373,0.02987690924558765,6338,1024,1.9,0.8777411557807149,0.5953113124313199,0.906661931626245,0.5389401029316288,0.8506864085944779,0.6653992395437263,0.008171900666158565,0.022610870242309362,"[0.725703873179397, 0.7617089268685379, 0.7453551709525339, 0.7294550524123813, 0.7204081471172368]"
jina-v5-small,C3,react,nominal,none,0.7607550637560997,0.004961959913726595,0.7848352751114522,0.004503591824390931,0.21773470703791215,0.00461791900041259,0.5222104535090141,0.009899052600970544,6338,1024,1.7,0.832474826968624,0.6890353005435753,0.8562090014230824,0.655447821040731,0.8100622137372622,0.7263657957244656,0.0038370293123014625,0.0066239826971549055,"[0.7655659395440053, 0.7655528605883216, 0.7528875713658323, 0.7624852965715003, 0.7572836507108387]"
jina-v5-small,C3,javascript,nominal,none,0.6848279016640901,0.007626951645590553,0.8289398422077964,0.0049460260923285156,0.18302468136809427,0.006219358096732628,0.37343914108175624,0.014975026525359546,6338,1024,1.9,0.8888918162909727,0.48076398703720746,0.9217676914339584,0.41243447178068016,0.858329642745387,0.5768270944741533,0.004209485345419426,0.01221518868313986,"[0.6814766273481869, 0.6774741718485325, 0.6991873103760484, 0.6804833972163536, 0.6855180015313291]"
jina-v5-small,C3,html_css,nominal,none,0.7121412240785289,0.010709798113336232,0.8011060121135186,0.008337084860037251,0.20747636559198684,0.009727355982414806,0.42696662443528643,0.020912626136888622,6338,1024,1.8,0.8642053333178017,0.5600771148392563,0.8975659119358916,0.5005859802114183,0.8333680204554914,0.6365019011406845,0.007247555685929233,0.01572223849114322,"[0.6981681150091192, 0.711329384940496, 0.7050084000184693, 0.7296773614859364, 0.7165228589386238]"
jina-v5-small,C4,react,nominal,none,0.7672089052708007,0.009345256786783702,0.7908839609525452,0.00845772598479011,0.21142418938399907,0.008607449968664659,0.5349860206079657,0.018654972589468032,6338,1024,1.9,0.8377235989774603,0.6966942115641412,0.859395065940376,0.665446736864124,0.8171510629924557,0.7311163895486935,0.00677552148045345,0.012108722257455415,"[0.755910822286237, 0.7802607691038125, 0.7736868063446389, 0.7574882539892371, 0.768697874630078]"
jina-v5-small,C4,javascript,nominal,none,0.6613475504438155,0.007071279065047413,0.8134594445405984,0.005476759809809934,0.20164301773483154,0.0072308950028256574,0.3283033369171481,0.01300711885966339,6338,1024,2.2,0.8767367403845471,0.445958360503084,0.9159745707742497,0.37424960216402325,0.8407615321611228,0.552101661779081,0.004953449187396439,0.00930392635648893,"[0.6708048147274015, 0.6585805708274368, 0.6669202415826437, 0.6503852375691515, 0.6600468875124444]"
jina-v5-small,C4,html_css,nominal,none,0.6878370011848618,0.012924554841838798,0.7818214705931958,0.01088177504782393,0.22941173541414056,0.012948921681105688,0.3800214456057057,0.024773738829415765,6338,1024,2.1,0.8484839940460118,0.5271900083237119,0.8897448087693972,0.46140122419901586,0.8110687597867237,0.6159695817490494,0.009863808872191177,0.017417518559389392,"[0.6814226282731055, 0.691326626151201, 0.7104822528194839, 0.684085856172211, 0.6718676425083077]"
