model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,n_samples,feature_dim,elapsed_s,f1_fail_mean,f1_pass_mean,prec_fail_mean,prec_pass_mean,rec_fail_mean,rec_pass_mean,f1_fail_std,f1_pass_std,_macro_f1_folds
qwen3-4b,C2a,html_css,nominal,none,0.8157866643259547,0.009601642462807118,0.876973427468727,0.007290586038152038,0.1248033681988054,0.00836114224990924,0.631827230129114,0.019137842429294085,6338,2560,4.7,0.9203719172201849,0.7112014114317247,0.9304901514932119,0.6858849740624882,0.9106098987136033,0.7399239543726236,0.005838799617472534,0.013862332665433654,"[0.8144312969606111, 0.8034195605953225, 0.8330815018315019, 0.8145849078972718, 0.8134160543450666]"
qwen3-4b,C2b,react,nominal,concat,0.792124945978647,0.0018879392596536137,0.8151444267004597,0.0013760367466559861,0.18523151387190984,0.0015582314335267453,0.5843352921000825,0.0038369810773207437,6338,5120,6.7,0.8606866673197333,0.7235632246375607,0.864714494851434,0.7175447406756541,0.8568422551014427,0.730166270783848,0.002069907130178793,0.00444682219541413,"[0.7886737700693534, 0.7939897617218372, 0.7929579233828763, 0.7933548009367681, 0.7916484737823999]"
qwen3-4b,C2b,react,nominal,average,0.7851460133506898,0.004657573540594368,0.8086542380725739,0.00397775463985911,0.19201720948413875,0.003922104329942243,0.5703820238546486,0.009338769591426127,6338,2560,4.4,0.8551621515521772,0.7151298751492022,0.8617070664337515,0.7049530043837503,0.8488041509318105,0.7258907363420428,0.00313562242650828,0.007143450734055729,"[0.7790015489232032, 0.7888160727231012, 0.7914612340304921, 0.785459798118026, 0.7809914129586261]"
qwen3-4b,C2b,javascript,nominal,concat,0.735398176873561,0.01214030835714706,0.8650239247672419,0.00595058813512162,0.13726729724952008,0.005946586187162499,0.4709853357000913,0.024350404533778198,6338,5120,4.6,0.9189483870876852,0.5518479666594368,0.9258703282050487,0.5301999767804334,0.9121497005066507,0.5757288252544419,0.003513568840503825,0.021099510735564066,"[0.7314479896436186, 0.7282368055863206, 0.7429549735055156, 0.7197597191082532, 0.7545913965240971]"
qwen3-4b,C2b,javascript,nominal,average,0.7116383485948454,0.007233817568631391,0.8509751904760753,0.00306385966682241,0.15336072941123743,0.0025258880556246876,0.42381584411736517,0.014634054932103516,6338,2560,4.4,0.9089400888283702,0.5143366083613208,0.9210331012587687,0.4807149407225917,0.8971707582320061,0.5531826806969121,0.0013265750677538932,0.013181494177214648,"[0.7088260127675661, 0.7028532130294648, 0.7245198823371186, 0.7087833529194745, 0.7132092819206033]"
qwen3-4b,C2b,html_css,nominal,concat,0.805512120149696,0.01515448851607187,0.8712310578728204,0.01072019676136696,0.1295384661350118,0.011752694300183747,0.6112489484952853,0.0303155820517343,6338,5120,5.3,0.9178460260227668,0.6931782142766248,0.9221997859681407,0.6842732624052679,0.9137963568611127,0.7049429657794677,0.008014885322511149,0.02334570867799154,"[0.80906320861678, 0.8044056509716134, 0.8296876199247831, 0.8020936719299523, 0.7823104493053503]"
qwen3-4b,C2b,html_css,nominal,average,0.7823979010469466,0.010252604912952401,0.8559046143665343,0.0068228153462390325,0.14499948959139924,0.007411361775948675,0.5649907627482486,0.02061964336426,6338,2560,4.0,0.9080428881625415,0.6567529139313516,0.9126804201164831,0.6464797632862153,0.9036449227963768,0.6692015209125475,0.005128005535045633,0.01696473962677378,"[0.790060245253728, 0.7794268414098384, 0.7952929960461319, 0.7818847165519796, 0.7653247059730555]"
qwen3-4b,C3,react,nominal,none,0.7823938497555711,0.010020561159100126,0.80592519949858,0.008616788946302606,0.19501318348068788,0.008417989896923689,0.5649236347233719,0.020096473682295675,6338,2560,4.2,0.8524794211196625,0.7123082783914797,0.8616308878698083,0.6981786225638574,0.8436129741739027,0.7273159144893111,0.00607606054085701,0.014368740883219553,"[0.7955131880733946, 0.7810145351337405, 0.7651167391196456, 0.7878279574412925, 0.7824968290097822]"
qwen3-4b,C3,javascript,nominal,none,0.7087577751756866,0.018261633089762766,0.8491209181837392,0.011046388803745182,0.15557042518281344,0.012803676480600797,0.4182179811217447,0.036135091550646314,6338,2560,3.7,0.9075165239160412,0.5099990264353318,0.9203090959988687,0.47612877591034,0.8951320147532321,0.5499683744465528,0.008075181307134303,0.028812242800334162,"[0.6882350530672459, 0.71336901515262, 0.7289633060206626, 0.6865171242827051, 0.7267043773551991]"
qwen3-4b,C3,html_css,nominal,none,0.7505706920196042,0.00893916380358216,0.832781926675662,0.006335421157275929,0.1702445479647146,0.006905356481929561,0.5015317285855996,0.01778980270312232,6338,2560,3.9,0.8910936005638469,0.6100477834753615,0.9036229853367145,0.5816280716684439,0.8789560167291036,0.6418250950570343,0.0047403873520497465,0.013773137943049633,"[0.7661217274427303, 0.7480801558192257, 0.7535135527941283, 0.7452885321165255, 0.7398494919254113]"
qwen3-4b,C4,react,nominal,none,0.757035016052694,0.006229065773985837,0.7827065460991867,0.005975350004600543,0.21883980390350538,0.006591202824233175,0.5144466781778201,0.012433773541307171,6338,2560,4.5,0.8334936224433328,0.6805764096620551,0.8472227638747446,0.6609995645514143,0.8204537779005865,0.7021377672209026,0.0063404935129560795,0.008378526270317209,"[0.7605976323524024, 0.7559001544926933, 0.7586319118234012, 0.7458200505661208, 0.764225331028852]"
qwen3-4b,C4,javascript,nominal,none,0.6950320935137932,0.021936064229038117,0.8418136213375707,0.011249896929981238,0.1632986338478086,0.011497662103839689,0.39079347218838173,0.043895421757668196,6338,2560,3.8,0.9028797839963805,0.48718440303120614,0.9164049849541698,0.45210969272936297,0.88977140013782,0.5285032488068542,0.006864072438956162,0.03735194291688876,"[0.6696286544896056, 0.668081784952787, 0.7214089132496126, 0.7087833529194745, 0.7072577619574865]"
qwen3-4b,C4,html_css,nominal,none,0.7520778463362324,0.011532816358975908,0.8347228966375668,0.00658925201439261,0.1674049332858612,0.00573362969769415,0.5043955748288439,0.023252288069843634,6338,2560,3.8,0.8933432572914832,0.6108124353809818,0.9024101280438291,0.5896390231670636,0.8845317238508652,0.6342205323193916,0.00327948361332282,0.020158392150914365,"[0.7632178752581031, 0.753615088808862, 0.7648886016830911, 0.7343523321420882, 0.744315333789018]"
